Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,control_T1,control_T2,control_T3,control_T4,rad21_T1,rad21_T2,rad21_T3,rad21_T4
CG30373,50.66397685,-0.05580027,0.251422783,-0.221938003,0.824362146,0.926663801,56.86937299,55.75656674,46.60736512,51.43046947,49.90323162,36.38041444,52.31401517,56.05037928
CG33775,5.331016261,-0.175633095,0.793100407,-0.221451273,0.824741073,0.92698009,1.672628617,7.168701438,7.289303549,6.050643467,5.544803513,4.850721925,8.469888171,1.601439408
hh,16.27223207,-0.094202708,0.425712063,-0.221282685,0.824872331,0.927017964,13.38102894,13.54088049,21.20524669,19.3620591,16.63441054,9.701443851,17.93623377,18.41655319
CG3328,22.09904813,-0.080800094,0.365832542,-0.220866338,0.825196509,0.927272614,23.41680064,18.32001478,21.64702266,29.04308864,22.17921405,14.55216578,24.41320708,23.22087142
CG10516,80.59571485,-0.058898974,0.267496778,-0.220185733,0.825726508,0.927284381,75.26828778,97.1757306,56.76821249,101.6508103,83.1720527,63.05938503,85.19711042,82.47412951
Hr78,388.8151716,-0.031610092,0.143328226,-0.220543383,0.825447989,0.927284381,384.704582,426.1394743,340.6092749,412.6538845,415.8602635,409.8860027,377.159138,343.508753
CG13018,18.05295855,0.102720403,0.466583387,0.220154437,0.82575088,0.927284381,10.0357717,22.30262669,15.90393502,16.33673736,38.81362459,7.276082888,16.93977634,16.81511378
CG3831,27.22974122,0.085114197,0.385967573,0.220521626,0.825464932,0.927284381,21.74417203,19.91305955,37.55095768,25.41270256,27.72401757,29.10433155,36.37069626,20.0179926
Gtp-bp,642.9000694,-0.027861555,0.126585326,-0.220100981,0.825792511,0.927284381,672.3967042,705.7188304,599.9317709,611.1149902,659.8316181,703.3546792,610.330177,580.5217854
Ranbp16,495.9741546,-0.036789131,0.167107839,-0.220152039,0.825752747,0.927284381,421.5024116,517.7395483,519.0867679,565.1300998,382.5914424,477.7961096,589.9027997,494.0440574
S2P,166.9252379,0.035051089,0.159430446,0.219851915,0.825986486,0.927392602,162.2449759,146.5601183,179.1401569,171.8382745,155.2544984,184.3274332,171.888907,164.1475393
CG14253,95.8314868,-0.07175637,0.3266179,-0.219695156,0.826108578,0.927420097,80.28617363,95.58268583,109.7813292,103.4660033,72.08244567,169.7752674,77.22545097,58.45253839
CG46339,2603.825442,0.040592994,0.184993613,0.219429166,0.826315752,0.927543092,2303.209606,2709.769143,2678.929498,2552.161414,3387.874947,2958.940374,2310.784784,1928.933767
betaGlu,225.0578569,0.037409096,0.17061046,0.219266135,0.82644274,0.927576059,180.6438907,242.1428041,247.6154327,216.0079718,199.6129265,271.6404278,224.2029222,218.5964792
Arl4,190.0507102,-0.036604803,0.167084791,-0.219079201,0.826588352,0.927629919,195.6975482,179.2175359,189.3010043,211.7725214,188.5233195,150.3723797,211.7472043,193.7741684
betaggt-II,203.4674292,-0.033328363,0.152344321,-0.218769975,0.826829237,0.92768112,214.096463,205.5027745,197.0320838,198.4611057,216.247337,225.5585695,177.8676516,192.9734487
DCTN5-p25,77.77386105,0.063376902,0.289690836,0.218774271,0.82682589,0.92768112,66.90514469,101.1583425,64.05751604,61.71656337,121.9856773,77.6115508,58.29275976,70.46333395
Haspin,220.3728422,0.042304074,0.193793748,0.218294317,0.827199802,0.927897495,247.5490354,173.6418793,260.6478239,183.3344971,238.4265511,230.4092915,227.1922945,201.7813654
Cep89,5.258663797,0.183244533,0.839524787,0.218271737,0.827217394,0.927897495,1.672628617,3.186089528,8.835519453,7.260772161,0,4.850721925,11.45926047,4.804318224
CG1638,7.433727584,-0.144410269,0.662003533,-0.218141236,0.827319069,0.927902006,6.690514469,8.761746201,7.510191535,11.49622259,0,4.850721925,12.95394661,7.206477336
MED22,35.25561622,0.065293584,0.299716445,0.217851191,0.827545058,0.928045927,40.14308682,36.64002957,34.23763788,31.46334603,16.63441054,50.93258022,38.36361113,33.63022757
Capa,12.62027635,-0.120987691,0.555784124,-0.217688282,0.827671994,0.928078745,20.07154341,8.761746201,12.14883925,13.91647997,5.544803513,16.97752674,17.93623377,5.605037928
CG17764,4.458634142,-0.180093949,0.828462421,-0.217383366,0.827909594,0.928235629,5.017885852,3.98261191,6.62663959,5.445579121,0,2.425360963,8.968116887,3.202878816
CG1965,353.3407135,-0.045297839,0.208535635,-0.217218697,0.828037915,0.92826997,301.0731511,383.9237881,324.4844519,440.4868444,243.9713546,317.7222861,374.6679944,440.3958372
CG14684,10.92609801,-0.109078937,0.503845281,-0.216492922,0.828603542,0.928684932,15.05365756,10.35479097,8.835519453,10.28609389,16.63441054,7.276082888,10.96103175,8.00719704
gammaCOP,976.3525454,-0.025285633,0.116791544,-0.216502258,0.828596265,0.928684932,898.2015675,1053.002589,1006.144778,980.2042417,920.4373832,1069.584185,998.4503467,884.7952729
CG11000,22.7936741,0.098310338,0.455471795,0.215842867,0.829110233,0.929089008,26.76205788,14.33740288,27.3901103,15.12660867,44.35842811,14.55216578,25.40966451,14.41295467
InR,3209.134724,-0.051345152,0.23801918,-0.215718548,0.829207143,0.929089008,2567.484928,4394.413981,3337.396585,2753.647842,3471.046999,4251.657768,2306.300726,2591.128962
blw,6337.889984,-0.027437813,0.127230675,-0.215654069,0.829257406,0.929089008,6730.657556,6893.104693,5775.779067,6221.876677,5206.570499,6390.826137,6873.563365,6610.741876
CG14313,2.279321284,0.236512132,1.100553146,0.214902963,0.829842975,0.929146573,1.672628617,0.796522382,4.638647713,1.81519304,0,2.425360963,4.484058443,2.402159112
CG7675,3.204644886,0.185806608,0.864447859,0.214942528,0.829812127,0.929146573,1.672628617,2.389567146,4.19687174,4.235450427,0,4.850721925,3.487601011,4.804318224
CG11781,44.80717673,0.064626824,0.300111107,0.215342993,0.829499912,0.929146573,43.48834405,47.79134292,34.90030184,44.16969731,60.99283865,46.08185829,31.3884091,49.64462165
CG11396,84.48172911,-0.054762094,0.254727662,-0.214982912,0.829780642,0.929146573,73.59565916,106.7339992,67.8126118,99.23055286,77.62724919,70.33546792,77.22545097,103.2928418
ena,5722.662589,0.034020444,0.158147822,0.215118004,0.829675318,0.929146573,5308.923231,6631.845352,4968.875252,5697.285889,6193.545525,6912.278744,4827.836257,5240.710463
tos,15.70636061,-0.103571152,0.482094908,-0.214835606,0.829895492,0.929146573,6.690514469,15.93044764,20.9843587,22.38738083,11.08960703,12.12680481,20.42737735,16.01439408
Hph,1452.081554,-0.036067274,0.168155006,-0.214488255,0.830166325,0.929340295,1518.746785,1303.907139,1619.992492,1420.691086,1652.351447,1646.820094,1383.581144,1070.562244
CG7470,227.0450888,0.13696631,0.640180203,0.213949618,0.830586347,0.929481977,123.7745177,80.44876058,345.4688106,318.2638464,94.26165973,169.7752674,257.5842461,426.7836022
CG32650,3.709374313,0.18139416,0.847442977,0.214048809,0.830508995,0.929481977,1.672628617,6.372179056,2.650655836,4.235450427,0,4.850721925,3.487601011,6.405757632
AP-2alpha,479.202846,-0.048089446,0.224565625,-0.21414429,0.830434538,0.929481977,490.0801849,471.5412501,594.8513472,409.0234984,282.7849792,487.4975535,615.8106929,482.0332618
CG6985,48.33181847,-0.057548064,0.269316491,-0.213681917,0.830795114,0.92960612,63.55988746,41.41916386,41.9687174,53.85072686,38.81362459,53.35794118,44.84058443,48.84390194
CG3337,47.23617451,0.054324767,0.254666538,0.213317255,0.831079516,0.929705387,45.16097267,51.77395483,49.47890894,43.56463296,38.81362459,41.23113636,51.81578646,56.05037928
tay,1546.512603,0.031341413,0.146861884,0.213407401,0.831009208,0.929705387,1241.090434,1652.783943,1395.570298,1826.084198,1547.00018,1586.18607,1509.134781,1614.250923
Ino80,395.1764496,0.030839217,0.145226498,0.212352548,0.831832002,0.930328118,434.8834405,407.0229372,386.995752,355.1727715,321.5986038,388.057754,426.4837808,441.1965569
CG7011,74.72700042,0.060163545,0.283301292,0.212365938,0.831821557,0.930328118,75.26828778,82.83832772,46.8282531,82.28875115,99.80646324,80.03691177,60.28567463,70.46333395
CG14913,2.245391504,-0.2146996,1.011764178,-0.212203204,0.831948507,0.930348913,1.672628617,3.98261191,2.871543822,1.81519304,0,2.425360963,1.992914864,3.202878816
Drp1,676.7416793,0.032881226,0.155074156,0.2120355,0.832079339,0.930385724,786.1354501,653.1483532,662.222183,566.3402285,743.0036708,773.6901471,631.2557831,598.1376189
Apc2,76.28576271,-0.045192775,0.213932492,-0.211247832,0.832693889,0.93082387,91.99457395,71.68701438,81.94944293,72.00265726,55.44803513,77.6115508,78.72013712,80.8726901
CG42700,8.639203584,-0.140848328,0.667032548,-0.211156604,0.832765072,0.93082387,5.017885852,9.558268583,8.835519453,7.260772161,22.17921405,7.276082888,4.982287159,4.00359852
hang,2724.290437,-0.034119346,0.161536481,-0.211217588,0.832717487,0.93082387,2748.128818,2502.673324,3297.194972,2468.662535,2844.484202,2922.55996,2915.136217,2095.483465
Sdhaf3,13.44515296,0.118238173,0.561361881,0.210627364,0.833178058,0.931011811,21.74417203,7.965223819,10.82351133,8.470900854,22.17921405,19.4028877,8.968116887,8.00719704
CG11882,9.842789358,-0.117311944,0.557153185,-0.210555997,0.833233752,0.931011811,16.72628617,7.965223819,10.16084737,9.681029548,0,12.12680481,8.469888171,13.61223497
CG10969,3.813854158,0.168258956,0.799843645,0.210364809,0.833382956,0.931011811,3.345257235,2.389567146,3.975983754,4.235450427,5.544803513,2.425360963,2.989372296,5.605037928
Dbp80,927.099934,0.037647094,0.178767043,0.210593036,0.833204847,0.931011811,871.4395096,1042.647798,1032.20956,702.4797065,1003.609436,1110.815321,828.0561259,825.5420148
CG4788,34.13882185,-0.073191485,0.348011601,-0.210313349,0.833423117,0.931011811,28.43468649,52.57047721,29.81987815,34.48866776,16.63441054,33.95505348,36.37069626,40.8367049
nuf,430.9120061,-0.042096396,0.200335424,-0.210129567,0.833566549,0.931062578,515.1696141,384.7203105,456.1336918,401.1576619,382.5914424,422.0128075,558.0161618,327.4943589
CG6767,1441.592696,0.03212319,0.153074996,0.209852629,0.833782696,0.931194543,1801.421021,1421.792452,1182.855167,1300.283281,1502.641752,1481.895548,1459.810138,1382.042209
CG2187,2.404502992,-0.221323078,1.055537468,-0.209678088,0.833918929,0.931223564,1.672628617,3.186089528,2.650655836,4.235450427,0,0,3.487601011,4.00359852
Drip,6.878130657,-0.199995196,0.954320255,-0.209568219,0.834004686,0.931223564,8.363143087,12.74435811,4.859535699,6.050643467,0,0,2.989372296,20.0179926
CG43062,18.36045948,-0.1042093,0.497933267,-0.209283667,0.834226801,0.931362127,11.70840032,15.93044764,30.26165413,19.96712344,5.544803513,24.25360963,26.40612194,12.81151526
GstD7,15.38151065,0.14267327,0.682756079,0.208966679,0.834474251,0.931528939,5.017885852,13.54088049,16.124823,16.33673736,49.90323162,4.850721925,8.469888171,8.807916744
Cand1,676.7509888,-0.029704846,0.142256392,-0.208812029,0.834594981,0.931554271,655.670418,673.0614127,750.3564896,671.6214249,532.3011373,722.7575669,769.2651374,638.9743238
wash,96.26565025,-0.043633852,0.209515012,-0.208261222,0.835025008,0.931924786,81.95880225,111.5131335,89.68052245,99.83561721,121.9856773,82.46227273,84.20065299,98.48852359
Upf1,794.3558072,0.027080111,0.130124152,0.2081098,0.835143236,0.931947273,682.4324759,802.894561,815.5184455,842.854635,748.5484743,904.6596391,732.3962124,825.5420148
CG32107,8.355847398,-0.116026186,0.560337048,-0.207064991,0.835959103,0.932117788,8.363143087,7.168701438,10.82351133,10.28609389,0,12.12680481,8.469888171,9.608636448
trsn,173.7701199,0.039564733,0.191087595,0.207050243,0.83597062,0.932117788,204.0606913,185.589715,145.123407,162.1572449,160.7993019,145.5216578,188.3304546,198.5784866
pAbp,17473.85758,0.022731928,0.10949696,0.207603283,0.835538741,0.932117788,19001.06109,17968.74841,14748.91174,17630.97,17699.01281,17967.07401,17641.28237,17133.80023
enok,835.7308692,0.029846932,0.144251394,0.206909144,0.836080815,0.932117788,759.3733923,854.6685158,865.6600184,845.8799567,637.652404,933.7639706,843.9994448,944.8492507
CG3663,40.19958931,-0.061773882,0.298382056,-0.20702948,0.835986836,0.932117788,55.19674437,30.26785051,36.88829372,42.35450427,38.81362459,46.08185829,38.36361113,33.63022757
CG14624,3.495743691,0.188188323,0.906459534,0.20760808,0.835534995,0.932117788,1.672628617,3.98261191,5.080423686,3.63038608,0,2.425360963,7.971659455,3.202878816
sun,551.8381401,0.034664646,0.167527422,0.206919236,0.836072933,0.932117788,685.7777331,559.9552345,436.695549,508.2540513,554.4803513,511.7511631,594.8850868,562.9059519
ppk23,2.085427416,0.252580483,1.2176052,0.207440378,0.835665951,0.932117788,1.672628617,0,2.650655836,2.420257387,5.544803513,0,1.992914864,2.402159112
RpL13A,9852.0606,-0.036275722,0.176208549,-0.205868116,0.836893931,0.932154759,12001.11033,10185.92822,6986.687008,10726.58074,10851.18048,9480.736003,8922.778073,9661.483948
CG3223,137.2055012,0.03878411,0.188137171,0.206148042,0.836675272,0.932154759,128.7924035,147.3566407,112.652873,151.2660867,155.2544984,121.2680481,134.5217533,146.5317058
TM9SF3,456.9885238,0.02920774,0.141950352,0.205760247,0.836978195,0.932154759,451.6097267,505.7917125,455.4710278,401.1576619,404.7706565,538.4301337,455.8792751,442.7979963
unc-13-4A,2227.115156,-0.055383214,0.26861907,-0.206177522,0.836652246,0.932154759,2401.894694,1972.98594,3264.724438,1432.792373,2278.914244,2905.582433,1520.594041,2039.433086
CG7320,4.036968964,-0.184847124,0.89556839,-0.20640202,0.836476893,0.932154759,3.345257235,3.98261191,3.534207781,3.63038608,11.08960703,2.425360963,3.487601011,0.800719704
kune,68.78649174,0.048916944,0.237732649,0.205764519,0.836974858,0.932154759,50.17885852,73.28005914,67.37083583,72.00265726,88.71685621,65.48474599,58.79098848,74.46693247
CG4822,8.54266555,-0.132115807,0.639872843,-0.206471971,0.836422257,0.932154759,8.363143087,3.98261191,14.79949508,7.260772161,11.08960703,7.276082888,9.964574318,5.605037928
CG15382,9.369888243,-0.110193066,0.535603367,-0.205736321,0.836996885,0.932154759,5.017885852,11.94783573,9.05640744,12.10128693,11.08960703,7.276082888,10.46280303,8.00719704
mmy,251.7790714,0.036571139,0.177500251,0.206034292,0.836764125,0.932154759,227.477492,215.8575655,291.130366,263.2029908,216.247337,281.3418717,289.9691127,229.0058353
CG43064,99.09407793,-0.115495346,0.563036355,-0.205129464,0.837470977,0.932245691,56.86937299,77.26267105,240.5470171,37.5139895,66.53764216,126.1187701,149.4686148,38.43454579
CG12728,107.8250474,0.045590969,0.222155572,0.205220913,0.837399531,0.932245691,102.0303457,129.8331483,97.19071398,93.1799094,99.80646324,145.5216578,98.15105704,96.88708418
Usp2,1060.963738,0.025562221,0.124468485,0.205371029,0.837282253,0.932245691,946.7077974,1068.933037,1008.353658,1188.951441,959.2510078,1161.747901,1116.032324,1037.732736
CG31678,510.0416246,0.027812425,0.135392667,0.205420466,0.837243632,0.932245691,476.6991559,496.233444,519.7494318,542.1376547,443.5842811,497.1989973,597.8744591,506.8555726
Cpr67B,9.454919665,0.116629204,0.569306683,0.204861821,0.837680085,0.932369236,3.345257235,12.74435811,8.614631467,9.681029548,16.63441054,4.850721925,10.96103175,8.807916744
CG31612,22.21956455,-0.085992335,0.420624718,-0.204439566,0.838010014,0.932627214,25.08942926,21.50610431,30.04076614,19.96712344,11.08960703,12.12680481,25.90789323,32.02878816
Osi24,12.99321337,-0.126693809,0.620611392,-0.204143544,0.838241327,0.932774873,26.76205788,11.15131335,12.81150321,9.075965201,0,7.276082888,14.44863276,22.42015171
Kah,2.478493174,0.247718387,1.214195574,0.204018522,0.838339025,0.932774873,0,0.796522382,1.546215904,6.050643467,5.544803513,0,3.487601011,2.402159112
Fadd,73.74879351,0.064122476,0.314790987,0.203698578,0.838589054,0.932943822,88.64931672,61.33222341,86.58809064,49.61527643,72.08244567,109.1412433,73.73784996,48.84390194
spartin,29.3315734,0.069168343,0.339785092,0.203564973,0.838693468,0.932950753,25.08942926,31.86089528,22.08879863,37.5139895,27.72401757,24.25360963,30.89018039,35.23166697
CG4949,36.72096017,-0.068133809,0.335189894,-0.203269283,0.838924563,0.933098583,30.10731511,56.55308912,32.47053399,33.88360342,22.17921405,46.08185829,38.86183984,33.63022757
lmd,2.470224903,0.240763992,1.185877293,0.203026058,0.839114665,0.933182423,3.345257235,0,2.650655836,3.63038608,0,4.850721925,4.484058443,0.800719704
Cyp6g1,20.57154829,-0.156642154,0.772564233,-0.202756155,0.839325629,0.933182423,10.0357717,9.558268583,15.90393502,54.45579121,0,12.12680481,14.44863276,48.04318224
Pcf11,2467.467814,-0.02674741,0.131978779,-0.202664476,0.839397291,0.933182423,2050.642685,2615.779502,2464.668151,2835.936593,2223.466209,2527.226123,2557.407999,2464.615249
RpL17,9771.525254,-0.036290646,0.179173592,-0.202544612,0.839490986,0.933182423,11654.87621,10067.24639,6781.923844,11076.30793,10263.4313,8704.620495,9551.542713,10072.25316
CG16890,45.67449814,-0.061485337,0.303093055,-0.202859605,0.839244768,0.933182423,41.81571543,51.77395483,39.75983754,52.03553382,60.99283865,21.82824866,44.34235572,52.84750046
CG1840,49.80254993,0.052889351,0.261469612,0.202277237,0.839699995,0.933196415,45.16097267,42.21568624,50.36246088,60.50643467,44.35842811,46.08185829,59.28921719,50.44534135
MFS10,34.840453,-0.059882809,0.295949374,-0.202341393,0.839649842,0.933196415,30.10731511,42.21568624,38.87628559,29.64815299,33.26882108,38.8057754,35.37423883,30.42734875
CG10195,159.434522,0.049374777,0.245212666,0.20135492,0.840421062,0.933888543,189.0070338,124.2574916,140.0429833,185.7547544,127.5304808,118.8426872,204.2737735,185.7669713
ATPsynbeta,7852.414018,0.026891435,0.133655905,0.201199001,0.840542973,0.933914795,8798.026527,7939.735103,6688.04645,7716.385614,7014.176444,7416.753824,8916.3011,8329.88708
CG32119,13.02591803,0.092859124,0.462209072,0.200902859,0.840774532,0.934062856,11.70840032,11.94783573,12.14883925,14.52154432,16.63441054,9.701443851,17.93623377,9.608636448
CG30187,14.19338773,-0.094518904,0.471424465,-0.200496391,0.84109238,0.934306733,10.0357717,19.91305955,11.04439932,15.73167301,22.17921405,7.276082888,12.95394661,14.41295467
CG42656,9.033413079,0.120007818,0.599095602,0.200314972,0.841234254,0.9343551,10.0357717,3.186089528,9.498183412,10.28609389,16.63441054,4.850721925,8.968116887,8.807916744
Gem2,32.0916417,-0.069099413,0.345212151,-0.200165066,0.841351487,0.934370294,30.10731511,33.45394004,25.8438944,45.98489035,16.63441054,36.38041444,29.89372296,38.43454579
